,name,activity,imagining,probability_A,probability_B,probability_C,probability_D,time_A,time_B,time_C,time_D,A_min,A_max,A_mean,A_std,B_min,B_max,B_mean,B_std,C_min,C_max,C_mean,C_std,D_min,D_max,D_mean,D_std,P_A_A,P_A_B,P_A_C,P_A_D,P_B_A,P_B_B,P_B_C,P_B_D,P_C_A,P_C_B,P_C_C,P_C_D,P_D_A,P_D_B,P_D_C,P_D_D,GEV_total,GEV_A,GEV_B,GEV_C,GEV_D,max_entropy,entropy,mc_entropy
348,P20,Successful,guided,0.26873684210526316,0.2531578947368421,0.17989473684210527,0.2982105263157895,10.212,9.62,6.836,11.332,0.008,0.19200000000000014,0.04620814479638011,0.03533385858665269,0.012,0.16800000000000012,0.038023715415019775,0.025895186857816374,0.012,0.08800000000000005,0.02691338582677166,0.012579838651774559,0.016,0.17200000000000013,0.04461417322834648,0.02570212382660895,0.9134351743047395,0.02428515471993733,0.03055229142185664,0.03172737955346651,0.02038269550748752,0.8951747088186356,0.04658901830282862,0.037853577371048254,0.03452311293153891,0.06612053832650673,0.8513750731421884,0.04798127559976594,0.039534062830921285,0.027532650900105895,0.022590893046240734,0.9103423932227321,0.7368098741578162,0.2815677116683877,0.15072440118075103,0.042901194214189343,0.26161656709448805,2.0,1.9769392110140824,0.6347355462336379
349,P20,Successful,self-guided,0.3101333333333333,0.2002,0.188,0.3016666666666667,18.608,12.012,11.28,18.1,0.012,0.2440000000000002,0.04505569007263925,0.032027973515003985,0.012,0.1560000000000001,0.03502040816326532,0.022069520236030593,0.012,0.10000000000000006,0.026793349168646088,0.013145180685098137,0.012,0.18400000000000014,0.044146341463414666,0.025383267943532406,0.9112209802235598,0.025580395528804815,0.03976784178847807,0.02343078245915735,0.029646902065289808,0.8860759493670886,0.04263824117255163,0.04163890739506995,0.040780141843971635,0.04609929078014184,0.8507092198581561,0.062411347517730496,0.04596685082872928,0.020773480662983426,0.023867403314917126,0.9093922651933701,0.7785775978367637,0.33324567904588626,0.12414967360262928,0.05009633805255659,0.27108590713569164,2.0,1.9632669750244305,0.6459110779278301
350,P20,Training,guided,0.3374054054054054,0.26572972972972975,0.1629189189189189,0.23394594594594595,12.484,9.832,6.028,8.656,0.012,0.1360000000000001,0.04161333333333335,0.024130972260193395,0.012,0.18000000000000013,0.04594392523364488,0.033490361781505044,0.012,0.07600000000000004,0.026095238095238105,0.010171240493097141,0.012,0.16400000000000012,0.03830088495575222,0.02256980713048119,0.9038769625120153,0.034283883370714516,0.03075937199615508,0.031079782121115028,0.019943019943019943,0.9133089133089133,0.04314204314204314,0.023606023606023607,0.059721300597213006,0.046449900464499004,0.8467153284671532,0.047113470471134705,0.0743992606284658,0.017097966728280962,0.012939001848428836,0.8955637707948244,0.7593754696601299,0.3503995693569024,0.21269487901066997,0.043087924933710914,0.15319309635884662,2.0,1.9537090664580632,0.6340381758638248
351,P20,Training,self-guided,0.3276,0.27746666666666664,0.1394,0.25553333333333333,19.656,16.648,8.364,15.332,0.012,0.1520000000000001,0.03892277227722774,0.02252593612383454,0.012,0.22000000000000017,0.04511653116531167,0.034746780052409866,0.008,0.05600000000000002,0.02342857142857143,0.008231154278732975,0.012,0.17600000000000013,0.038139303482587074,0.02156836861906803,0.8974150213718706,0.04172603297374313,0.026867494402605333,0.03399145125178099,0.0177799135031235,0.9113407015857761,0.04012493993272465,0.030754444978375782,0.07508369201339073,0.04447632711621234,0.8292682926829268,0.05117168818747011,0.07122358465953561,0.01852334985650926,0.015131750587007565,0.8951213148969476,0.8091337991788679,0.36657293187307577,0.23129420945043433,0.038438207581157374,0.1728284502742004,2.0,1.9399078403599832,0.6511738446635675
352,P20,Slow,guided,0.28519148936170213,0.2946382978723404,0.16527659574468084,0.2548936170212766,13.404,13.848,7.768,11.98,0.012,0.17600000000000013,0.04323870967741937,0.027933350138284022,0.012,0.2480000000000002,0.042348623853211025,0.030462502988432987,0.008,0.10400000000000006,0.027742857142857145,0.013319894588048919,0.012,0.16800000000000012,0.040066889632107035,0.023704892895387648,0.9074903014025664,0.034318113995822144,0.027156072814085348,0.031035511787526112,0.02542617740537417,0.9058075700664547,0.033516324761629586,0.03524992776654146,0.046343975283213185,0.06024716786817714,0.8558187435633368,0.03759011328527292,0.04407345575959933,0.03138564273789649,0.024373956594323874,0.9001669449081803,0.7839726377259285,0.275439987716538,0.24270736960413325,0.04360832058771014,0.22221695981754716,2.0,1.9675275848326927,0.6389102916227415
353,P20,Slow,self-guided,0.3294,0.237,0.16893333333333332,0.26466666666666666,19.764,14.22,10.136,15.88,0.012,0.18800000000000014,0.04372566371681418,0.029267683645540013,0.012,0.21600000000000016,0.03983193277310926,0.029389584273538005,0.012,0.09200000000000005,0.027247311827956998,0.012681080577052107,0.012,0.16800000000000012,0.039502487562189076,0.021468274493597127,0.9085205424003239,0.030763003440599068,0.027524792552114957,0.03319166160696215,0.03150492264416315,0.8995780590717299,0.04050632911392405,0.02841068917018284,0.04853985793212313,0.04459352801894238,0.8531965272296764,0.05367008681925809,0.054673721340388004,0.023179642227261276,0.023179642227261276,0.8989669942050894,0.7922266704991983,0.3589913291210392,0.19546379907634043,0.041732783327463045,0.19603875897435558,2.0,1.9609453678642104,0.6465591948186551
354,P20,Start,guided,0.33463829787234045,0.31940425531914896,0.13548936170212766,0.21046808510638298,15.728000000000002,15.012,6.368,9.892,0.012,0.17200000000000013,0.04216621983914211,0.023304126041028054,0.012,0.18800000000000014,0.04938157894736844,0.03625838092056251,0.012,0.12000000000000008,0.025781376518218633,0.012134234758151275,0.012,0.1520000000000001,0.03636764705882353,0.020252381422617878,0.9051373346897253,0.0465412004069176,0.021617497456765004,0.026703967446592064,0.019717559285904608,0.918998134825473,0.03250732747135625,0.02877697841726619,0.06532663316582915,0.052763819095477386,0.8448492462311558,0.03706030150753769,0.07888349514563107,0.014967637540453074,0.015776699029126214,0.8903721682847896,0.7625490080610471,0.3584971597718121,0.2663975109396308,0.029997524952324762,0.10765681239727946,2.0,1.9183343890713167,0.6171140989304527
355,P20,Start,self-guided,0.3748695652173913,0.23782608695652174,0.12852173913043477,0.25878260869565217,17.244,10.94,5.911999999999999,11.904,0.012,0.16400000000000012,0.039916666666666684,0.02481696888107904,0.008,0.21600000000000016,0.041439393939393956,0.03135023502298393,0.012,0.060000000000000026,0.023742971887550205,0.008295629613595144,0.012,0.12000000000000008,0.035747747747747756,0.02023249332679123,0.8997912317327766,0.03665042913477151,0.02737183948039898,0.03618649965205289,0.020840950639853747,0.9034734917733089,0.03510054844606947,0.040585009140767826,0.07645466847090664,0.04736129905277402,0.8315290933694182,0.044654939106901215,0.0880672268907563,0.011764705882352941,0.011764705882352941,0.8884033613445378,0.766456668575924,0.41833769012774563,0.17001727052453283,0.03303451394903141,0.14506719397461404,2.0,1.9085114149863545,0.6548244231837279
356,P20,Fitness,guided,0.3007567567567568,0.2606486486486487,0.19264864864864864,0.24594594594594596,11.128000000000002,9.644,7.128,9.1,0.012,0.21200000000000016,0.041522388059701515,0.029076511630963066,0.012,0.20400000000000015,0.04464814814814817,0.034755579039176206,0.012,0.10400000000000006,0.02710266159695818,0.012753919570029896,0.012,0.1520000000000001,0.040265486725663734,0.024374663219498726,0.903666427030913,0.03558590941768512,0.03163191948238677,0.029115744069015098,0.017427385892116183,0.9107883817427386,0.05394190871369295,0.01784232365145228,0.05499438832772166,0.03535353535353535,0.8524130190796857,0.05723905723905724,0.056263736263736264,0.023736263736263738,0.01934065934065934,0.9006593406593406,0.7641615024632142,0.31456924933906666,0.22862171542887744,0.048454086970789255,0.17251645072448102,2.0,1.98234059510014,0.638068560388596
357,P20,Fitness,self-guided,0.28286666666666666,0.2571333333333333,0.1862,0.2738,16.972,15.428,11.172,16.428,0.012,0.23600000000000018,0.040028301886792475,0.02463850244590344,0.012,0.17200000000000013,0.043459154929577484,0.031655547441055254,0.012,0.08800000000000005,0.025682758620689666,0.01099051008507985,0.012,0.21200000000000016,0.04107000000000002,0.027242890815770658,0.9000707046900778,0.03723780344096159,0.03134574593448032,0.03134574593448032,0.016593207155820584,0.9079595540575577,0.04926108374384237,0.026186155042779363,0.05659025787965616,0.03939828080229226,0.8445558739255015,0.05945558739255014,0.04894083272461651,0.021183345507669833,0.027270513757000243,0.9026053080107134,0.8046600258848433,0.31937910255577084,0.2234529637661098,0.052178639324679726,0.20964932023828298,2.0,1.9823861200644983,0.6526257119603196
