,name,activity,imagining,probability_A,probability_B,probability_C,probability_D,time_A,time_B,time_C,time_D,A_min,A_max,A_mean,A_std,B_min,B_max,B_mean,B_std,C_min,C_max,C_mean,C_std,D_min,D_max,D_mean,D_std,P_A_A,P_A_B,P_A_C,P_A_D,P_B_A,P_B_B,P_B_C,P_B_D,P_C_A,P_C_B,P_C_C,P_C_D,P_D_A,P_D_B,P_D_C,P_D_D,GEV_total,GEV_A,GEV_B,GEV_C,GEV_D,max_entropy,entropy,mc_entropy
60,P06,Successful,guided,0.33873684210526317,0.20189473684210527,0.10126315789473685,0.35810526315789476,12.872,7.672,3.848,13.608,0.016,0.4200000000000003,0.06957837837837842,0.05619440741210264,0.012,0.45200000000000035,0.05480000000000002,0.061715846541109044,0.012,0.2920000000000002,0.045809523809523835,0.04500330045845747,0.012,0.32000000000000023,0.058153846153846195,0.04748884086366634,0.9425108763206961,0.009633312616532008,0.011187072715972654,0.036668738346799255,0.022940563086548488,0.927007299270073,0.006777893639207508,0.043274244004171014,0.036382536382536385,0.016632016632016633,0.9126819126819127,0.034303534303534305,0.031167303734195826,0.027050867391943546,0.010291090855630698,0.9314907380182299,0.5839667865150738,0.2472114705897122,0.09640888530994576,0.05121222197390896,0.1891342086415069,2.0,1.8601693103555208,0.4494949542099811
61,P06,Successful,self-guided,0.2915333333333333,0.16133333333333333,0.10486666666666666,0.44226666666666664,17.492,9.68,6.292,26.536,0.012,0.3080000000000002,0.04983475783475786,0.039577916082906325,0.012,0.25600000000000017,0.041016949152542385,0.03290741584827006,0.012,0.2600000000000002,0.04222818791946311,0.04084314747144354,0.012,0.4000000000000003,0.05610147991543344,0.04882646340321245,0.9199451052150046,0.011893870082342177,0.010064043915827997,0.05809698078682525,0.024380165289256198,0.9024793388429752,0.014462809917355372,0.05867768595041322,0.019707565162110616,0.026064844246662427,0.905276541640178,0.04895104895104895,0.03919204100090443,0.021555622550497436,0.010551703346397347,0.9287006331022007,0.5615185212036707,0.19474872043137606,0.07805824741583664,0.06532867006759864,0.2233828832888594,2.0,1.804757982733494,0.5093880051121541
62,P06,Training,guided,0.30508108108108106,0.12075675675675676,0.12227027027027026,0.4518918918918919,11.288,4.468,4.524,16.72,0.012,0.3920000000000003,0.05879166666666671,0.05834700732590228,0.012,0.16800000000000012,0.03885217391304349,0.03033845127406615,0.012,0.36400000000000027,0.04971428571428573,0.05590932331267308,0.012,0.3840000000000003,0.07333333333333339,0.06001910027366975,0.9322935129386742,0.010634526763559022,0.011343495214462956,0.04572846508330379,0.017905102954341987,0.8970456580125336,0.02864816472694718,0.05640107430617726,0.020335985853227233,0.028293545534924844,0.9195402298850575,0.03183023872679045,0.035645933014354064,0.012679425837320573,0.006220095693779904,0.9454545454545454,0.6230438325204161,0.22627572772336002,0.05196306954505954,0.09015849291614247,0.25464654233585404,2.0,1.7793614034208647,0.44348979578397646
63,P06,Training,self-guided,0.2996,0.10066666666666667,0.07746666666666667,0.5222666666666667,17.976,6.04,4.648,31.336,0.008,0.3120000000000002,0.04871544715447156,0.041452330735979634,0.012,0.10000000000000006,0.027454545454545464,0.014666992232800324,0.008,0.1520000000000001,0.027023255813953498,0.017588961089000498,0.012,0.5280000000000004,0.06447736625514407,0.05487856498780745,0.9180948141553528,0.01135099042955709,0.009125306031604719,0.061428889383485424,0.023178807947019868,0.8543046357615894,0.03576158940397351,0.08675496688741721,0.028399311531841654,0.05249569707401033,0.8519793459552496,0.06712564543889846,0.03842226193515445,0.013786060760786317,0.009828950727597652,0.9379627265764616,0.7142264402157719,0.29138809726334836,0.023821804126061018,0.019562523213217473,0.37945401561314496,2.0,1.6297254995887724,0.5112536349737373
64,P06,Slow,guided,0.11778723404255319,0.07097872340425532,0.2726808510638298,0.5385531914893616,5.536,3.336,12.816,25.311999999999998,0.012,0.22000000000000017,0.05272380952380955,0.04298848023722843,0.012,0.24000000000000019,0.04170000000000003,0.03713098436615978,0.008,0.3800000000000003,0.055480519480519505,0.04910002434899738,0.012,0.47200000000000036,0.08850349650349656,0.0807342072825188,0.9241329479768786,0.006502890173410405,0.02745664739884393,0.04190751445086705,0.01079136690647482,0.9040767386091128,0.02158273381294964,0.06354916067146282,0.011860174781523096,0.005930087390761548,0.9279026217228464,0.054307116104868915,0.009167061798640746,0.008218745060850324,0.027659238185553974,0.954954954954955,0.6304433373045931,0.07937040062718793,0.03801830287041854,0.18646915682909188,0.32658547697789475,2.0,1.6263897247922001,0.3956565478067635
65,P06,Slow,self-guided,0.037333333333333336,0.09533333333333334,0.148,0.7193333333333334,2.24,5.72,8.88,43.16,0.012,0.8160000000000006,0.05090909090909093,0.1226328256110712,0.012,0.4880000000000004,0.03838926174496646,0.04641665857657911,0.012,0.18400000000000014,0.03746835443037976,0.025160498530864554,0.012,0.9000000000000007,0.11210389610389616,0.11120267963878554,0.9214285714285714,0.008928571428571428,0.008928571428571428,0.060714285714285714,0.002797202797202797,0.8958041958041958,0.007692307692307693,0.0937062937062937,0.00045045045045045046,0.009009009009009009,0.8932432432432432,0.0972972972972973,0.003614792844563908,0.011493187505792937,0.020483826119195477,0.9644081935304477,0.6256684211986443,0.05070212777151271,0.035957066919113746,0.06556361746651988,0.4734456090414979,2.0,1.2501629177686904,0.34226427549458627
66,P06,Start,guided,0.40017021276595743,0.26987234042553193,0.08714893617021277,0.24280851063829786,18.808,12.684,4.096,11.412,0.008,0.16800000000000012,0.04284282460136676,0.029748993777033907,0.008,0.17600000000000013,0.03446739130434784,0.021501239138688157,0.012,0.22000000000000017,0.03592982456140353,0.03379186014782147,0.012,0.17200000000000013,0.036460063897763594,0.02453905739866728,0.9066354742662697,0.04700127605274351,0.009145044661846022,0.03721820501914079,0.06876971608832808,0.8842271293375394,0.011041009463722398,0.03596214511041009,0.0517578125,0.037109375,0.888671875,0.0224609375,0.058885383806519455,0.03820539782684893,0.012618296529968454,0.8902909218366631,0.5680995867360754,0.28119346663053246,0.1533375999130181,0.04553926309145762,0.08802925710106718,2.0,1.841353404684369,0.6259627236936604
67,P06,Start,self-guided,0.4231304347826087,0.31217391304347825,0.06347826086956522,0.20121739130434782,19.464,14.36,2.92,9.256,0.012,0.3120000000000002,0.045476635514018725,0.03848615378990279,0.012,0.1480000000000001,0.03519607843137257,0.021383078895534962,0.012,0.16000000000000011,0.03106382978723405,0.024619145166658127,0.012,0.20800000000000016,0.03378102189781022,0.027823929030475772,0.9120427455815865,0.051993423756678994,0.008425811755034936,0.027538018906699546,0.07381615598885793,0.8863509749303621,0.006406685236768802,0.033426183844011144,0.045205479452054796,0.056164383561643834,0.8712328767123287,0.0273972602739726,0.055771725032425425,0.04928664072632944,0.01297016861219196,0.8819714656290532,0.6129287627810441,0.3377179358887416,0.1813532113733302,0.023581485336563596,0.07027613018240873,2.0,1.7672929407203433,0.6165602687257581
68,P06,Fitness,guided,0.19383783783783784,0.40194594594594596,0.08313513513513514,0.3210810810810811,7.172,14.872,3.076,11.88,0.012,0.12800000000000009,0.032748858447488594,0.01901947898573037,0.008,0.33600000000000024,0.05676335877862598,0.048095615972160194,0.008,0.16400000000000012,0.033802197802197814,0.022907467845262913,0.012,0.20000000000000015,0.040408163265306135,0.02744735346572899,0.8778583379810374,0.04127161182375906,0.010039040713887339,0.07083100948131622,0.02097902097902098,0.9295320064550834,0.012910166756320602,0.03657880580957504,0.02990897269180754,0.04811443433029909,0.881664499349805,0.04031209362808843,0.03940720781407881,0.050858875042101716,0.008420343550016841,0.9013135735938026,0.5865124923138508,0.04786161184248066,0.36523042824061314,0.027181790474329035,0.14623866175642794,2.0,1.8119294338067111,0.5734260853859952
69,P06,Fitness,self-guided,0.21046666666666666,0.3784666666666667,0.07886666666666667,0.3322,12.628,22.708,4.732,19.932,0.008,0.12400000000000008,0.0318888888888889,0.01714665729351322,0.008,0.2680000000000002,0.050914798206278054,0.03927512369873849,0.012,0.2720000000000002,0.042250000000000024,0.037617553843157576,0.012,0.19600000000000015,0.03833076923076925,0.024786127776994852,0.8745644599303136,0.04592968007602154,0.009819448843839089,0.06968641114982578,0.027655451823146028,0.9214373788973049,0.0063413774881099175,0.044565791791439144,0.02030456852791878,0.0338409475465313,0.9060913705583756,0.03976311336717428,0.04314669877583785,0.052378085490668275,0.008830022075055188,0.8956451936584386,0.6329922496914651,0.04325924740509995,0.38098259774370485,0.04529306875365981,0.16345733578900043,2.0,1.8208790138405,0.5904174493249638
