,name,activity,imagining,probability_A,probability_B,probability_C,probability_D,time_A,time_B,time_C,time_D,A_min,A_max,A_mean,A_std,B_min,B_max,B_mean,B_std,C_min,C_max,C_mean,C_std,D_min,D_max,D_mean,D_std,P_A_A,P_A_B,P_A_C,P_A_D,P_B_A,P_B_B,P_B_C,P_B_D,P_C_A,P_C_B,P_C_C,P_C_D,P_D_A,P_D_B,P_D_C,P_D_D,GEV_total,GEV_A,GEV_B,GEV_C,GEV_D,max_entropy,entropy,mc_entropy
288,P28,Successful,guided,0.14526315789473684,0.2008421052631579,0.23810526315789474,0.41578947368421054,5.52,7.632,9.048,15.8,0.016,0.2800000000000002,0.04717948717948719,0.038962751307891584,0.02,0.32000000000000023,0.05088000000000003,0.040101524493049746,0.016,0.3760000000000003,0.05483636363636367,0.049470443077579314,0.02,0.5640000000000004,0.08449197860962572,0.07812791985449885,0.9152173913043479,0.021739130434782608,0.025362318840579712,0.03768115942028986,0.01781970649895178,0.9213836477987422,0.027777777777777776,0.0330188679245283,0.015479876160990712,0.025210084033613446,0.9274657231313578,0.03184431667403804,0.01189873417721519,0.015949367088607596,0.01949367088607595,0.9526582278481013,0.47233285697971067,0.04264936079948037,0.06799083587001607,0.08176751272844773,0.2799251475817665,2.0,1.8888052311254997,0.4447001251949504
289,P28,Successful,self-guided,0.1772,0.1604,0.2044,0.458,10.632,9.624,12.264,27.48,0.02,0.4840000000000004,0.06006779661016953,0.0599426838498451,0.02,0.2440000000000002,0.04764356435643567,0.03372855656397743,0.016,0.2800000000000002,0.05600000000000003,0.04311013823063948,0.012,0.9560000000000007,0.09956521739130442,0.12070295053738754,0.9334085778781038,0.015425131677953348,0.01805869074492099,0.03310759969902182,0.018703241895261846,0.9160432252701579,0.02743142144638404,0.037822111388196175,0.015655577299412915,0.024135681669928244,0.9285714285714286,0.031637312459230266,0.012228854272819915,0.012520017469791818,0.015286067841024894,0.9599650604163634,0.4839906091716969,0.05683267113383583,0.05316544660950634,0.0698195571916028,0.3041729342367519,2.0,1.8500440957836686,0.40574591497638524
290,P28,Training,guided,0.2748108108108108,0.3185945945945946,0.1783783783783784,0.2282162162162162,10.168,11.788,6.6,8.444,0.016,0.4000000000000003,0.06016568047337282,0.0547663871856211,0.016,0.35600000000000026,0.0644153005464481,0.06092118159545316,0.016,0.20800000000000016,0.03952095808383235,0.024363720531232345,0.016,0.22000000000000017,0.04743820224719104,0.035539487472412916,0.9338842975206612,0.02046438410074774,0.024006296733569462,0.021645021645021644,0.01832371903630811,0.9379029521547336,0.019341703427214117,0.024431625381744145,0.03575757575757576,0.03515151515151515,0.8987878787878788,0.030303030303030304,0.026527711984841308,0.03458076740881099,0.023211747986736146,0.9156797726196115,0.42856991547371726,0.11233714574947841,0.1748625193477187,0.04751598685578192,0.09385426352073825,2.0,1.9679275710025368,0.5015614825258325
291,P28,Training,self-guided,0.18473333333333333,0.34586666666666666,0.2174,0.252,11.084,20.752,13.044,15.12,0.012,0.3120000000000002,0.05179439252336452,0.041329706525130384,0.012,0.3960000000000003,0.07131271477663234,0.06364394467665062,0.012,0.3840000000000003,0.04885393258426969,0.04579114381161474,0.016,0.25600000000000017,0.054584837545126386,0.04308354977337284,0.9231046931407942,0.0332129963898917,0.022382671480144403,0.021299638989169676,0.01638396299151889,0.9439090208172706,0.019468003084040092,0.020239013107170394,0.021465808034345293,0.025758969641214352,0.9181232750689973,0.034651947255443113,0.015608465608465608,0.03015873015873016,0.027513227513227514,0.9267195767195767,0.4668153455232143,0.07483176720273553,0.2141367427557762,0.06883990721310816,0.10900692835159435,2.0,1.9595937085164419,0.4729317310481986
292,P28,Slow,guided,0.23719148936170212,0.20025531914893618,0.22382978723404257,0.33872340425531916,11.148,9.412,10.52,15.92,0.02,0.4080000000000003,0.06481395348837213,0.05805841317314734,0.016,0.2440000000000002,0.052288888888888926,0.0336122479146597,0.02,0.25600000000000017,0.05910112359550566,0.04321153740645745,0.02,0.5040000000000003,0.07960000000000006,0.07423530157546347,0.9382848941514172,0.018658055256548258,0.015787585217079295,0.02726946537495515,0.021674458138546536,0.9235019124521887,0.02889927751806205,0.02592435189120272,0.02130087485736021,0.02206162038798022,0.9326740205401294,0.02396348421453024,0.016331658291457288,0.017587939698492462,0.016331658291457288,0.949748743718593,0.4587576226686817,0.10113916474455414,0.060952138652294784,0.06954326915011293,0.22712305012171985,2.0,1.9693813399942752,0.4319142160556346
293,P28,Slow,self-guided,0.225,0.21846666666666667,0.23653333333333335,0.32,13.5,13.108,14.192,19.2,0.016,0.4040000000000003,0.06279069767441864,0.05517353517071554,0.016,0.4240000000000003,0.061252336448598156,0.0657903912334709,0.016,0.3160000000000002,0.06279646017699118,0.05666453984605569,0.012,0.4080000000000003,0.08347826086956527,0.07763642666172577,0.9362962962962963,0.016888888888888887,0.02074074074074074,0.026074074074074072,0.019835215135794934,0.9346963686298444,0.023191943851083308,0.022276472383277388,0.017474633596392335,0.02677564825253664,0.9363021420518602,0.019447576099210825,0.01812877682850594,0.012919358199624921,0.016670139612419255,0.9522817253594499,0.4649724519105519,0.09366696433978029,0.07454206386325601,0.08722815493755423,0.2095352687699614,2.0,1.981625070939654,0.4148596889641751
294,P28,Start,guided,0.18340425531914895,0.21370212765957447,0.36825531914893617,0.23463829787234042,8.62,10.044,17.308,11.028,0.016,0.36800000000000027,0.056339869281045785,0.04877360844789595,0.016,0.2800000000000002,0.060506024096385565,0.044682918623589425,0.016,0.7240000000000005,0.08921649484536087,0.10331537413204196,0.016,0.35200000000000026,0.05804210526315792,0.05129684832618327,0.9290023201856148,0.023665893271461718,0.020417633410672854,0.02691415313225058,0.015531660692951015,0.9338908801274393,0.02867383512544803,0.02190362405416169,0.014331946370781322,0.012482662968099861,0.9553860379103097,0.01779935275080906,0.018498367791077257,0.02212549873050417,0.028291621327529923,0.9310845121508886,0.45608352137292646,0.05405360629796532,0.09152190444808316,0.23164972763319464,0.07885828299368336,2.0,1.9460239560336285,0.41798714410720444
295,P28,Start,self-guided,0.1486086956521739,0.22078260869565217,0.41443478260869565,0.21617391304347827,6.836,10.156,19.064,9.944,0.016,0.3840000000000003,0.05382677165354333,0.04915347882021134,0.016,0.36400000000000027,0.064687898089172,0.05843858483478877,0.016,0.6440000000000005,0.1053259668508288,0.1177153080343087,0.016,0.2600000000000002,0.05781395348837212,0.04588826460606219,0.9256875365710943,0.02516091281451141,0.022235225277940317,0.026916325336454067,0.011421819614021268,0.9381646317447814,0.030326900354470263,0.020086648286727057,0.008604407135362015,0.013431269674711437,0.9622245540398741,0.015739769150052464,0.02252614641995173,0.02011263073209976,0.02654867256637168,0.9308125502815768,0.48152265595567445,0.04247115277975101,0.09230664961633471,0.27228513316389547,0.07445972039569326,2.0,1.894230543433113,0.3906214063023428
296,P28,Fitness,guided,0.17567567567567569,0.32756756756756755,0.1492972972972973,0.34745945945945944,6.5,12.12,5.524,12.856,0.016,0.2880000000000002,0.0515873015873016,0.038636537900962865,0.016,0.5080000000000003,0.07345454545454551,0.07204589905225656,0.016,0.22400000000000017,0.04681355932203391,0.03557302090271205,0.016,0.7920000000000006,0.07474418604651167,0.08365991316544094,0.9230295566502463,0.02832512315270936,0.020935960591133004,0.02770935960591133,0.015511551155115511,0.9455445544554455,0.011881188118811881,0.02706270627062706,0.02606806661839247,0.027516292541636494,0.9145546705286025,0.03186097031136857,0.013378967019290604,0.02520224019912881,0.014934660858743,0.9464841319228375,0.4646060558835552,0.053456804429983046,0.1862444313828417,0.04137246289416438,0.1835323571765661,2.0,1.9077385004295198,0.4326558354187512
297,P28,Fitness,self-guided,0.11746666666666666,0.3206,0.16946666666666665,0.3924666666666667,7.048,19.236,10.168,23.548,0.016,0.2880000000000002,0.051823529411764734,0.045048647291981735,0.016,0.4160000000000003,0.07883606557377054,0.07573739798390726,0.012,0.2600000000000002,0.05008866995073895,0.03625487254094317,0.02,1.0720000000000007,0.08594160583941611,0.10353417337901197,0.9228149829738933,0.029511918274687854,0.020998864926220204,0.026674233825198637,0.008733624454148471,0.9492618007901851,0.01372426699937617,0.02828030775629029,0.015741833923652106,0.027941755214482486,0.9205037386855569,0.03581267217630854,0.009002887718702226,0.020553762527603193,0.016986580601324953,0.9534567691523697,0.47861112308715514,0.03405007385637051,0.18700352011034424,0.047640226069620276,0.20991730305082015,2.0,1.8526575984874865,0.3985451949319815
