,name,activity,imagining,probability_A,probability_B,probability_C,probability_D,time_A,time_B,time_C,time_D,A_min,A_max,A_mean,A_std,B_min,B_max,B_mean,B_std,C_min,C_max,C_mean,C_std,D_min,D_max,D_mean,D_std,P_A_A,P_A_B,P_A_C,P_A_D,P_B_A,P_B_B,P_B_C,P_B_D,P_C_A,P_C_B,P_C_C,P_C_D,P_D_A,P_D_B,P_D_C,P_D_D,GEV_total,GEV_A,GEV_B,GEV_C,GEV_D,max_entropy,entropy,mc_entropy
144,P26,Successful,guided,0.2910526315789474,0.152,0.21568421052631578,0.3412631578947368,11.060000000000002,5.776,8.196,12.968,0.012,0.18800000000000014,0.03749152542372883,0.02606587019837449,0.012,0.1520000000000001,0.0324494382022472,0.022242287508639217,0.012,0.16800000000000012,0.032915662650602424,0.019885538822968066,0.012,0.18400000000000014,0.038366863905325455,0.026202359354207807,0.8933092224231465,0.016998191681735986,0.02278481012658228,0.06690777576853527,0.024930747922437674,0.8767313019390581,0.06024930747922438,0.038088642659279776,0.03074670571010249,0.04343582235236701,0.8784773060029283,0.047340165934602246,0.06047516198704104,0.012958963282937365,0.03054612773835236,0.8960197469916692,0.5755258049484151,0.17100758270580035,0.07179360556143398,0.11520443432786645,0.21752018235331433,2.0,1.9380012833667766,0.6616643706720099
145,P26,Successful,self-guided,0.255,0.3021333333333333,0.22386666666666666,0.219,15.3,18.128,13.432,13.14,0.008,0.16400000000000012,0.034851936218678825,0.021514278558674948,0.012,0.16000000000000011,0.0336326530612245,0.02279485283933267,0.012,0.12800000000000009,0.03409137055837565,0.01858583535347671,0.012,0.19600000000000015,0.031893203883495154,0.018305610907751884,0.8852287581699346,0.04888888888888889,0.03529411764705882,0.03058823529411765,0.04369896270139042,0.8812624144780402,0.03244316927830501,0.0425954535422644,0.03603335318642049,0.050923168552709945,0.8826682549136391,0.030375223347230494,0.0365296803652968,0.05509893455098935,0.033789954337899546,0.8745814307458143,0.5756243308597735,0.18228053841262787,0.16027669114506457,0.13549876004557268,0.09756834125650835,2.0,1.9876424853660273,0.7112636004332997
146,P26,Training,guided,0.2871351351351351,0.19448648648648648,0.17145945945945945,0.3469189189189189,10.624,7.196,6.344,12.836,0.012,0.1440000000000001,0.036508591065292105,0.021843926906315245,0.012,0.16800000000000012,0.03241441441441443,0.020827246736884644,0.012,0.17200000000000013,0.034478260869565236,0.026512293399916436,0.012,0.25200000000000017,0.04292976588628764,0.03267072601079264,0.8907721280602636,0.023352165725047083,0.01544256120527307,0.07043314500941619,0.0339077265147304,0.8765981100611451,0.05669816564758199,0.032795997776542525,0.021437578814627996,0.0617906683480454,0.8839848675914249,0.03278688524590164,0.061078217513244,0.019320660641944532,0.012776565908382673,0.9068245559364287,0.5837738803949281,0.15922070018825593,0.09757180425264644,0.100031243620599,0.22695013233342667,2.0,1.9423902320039363,0.6383195937530772
147,P26,Training,self-guided,0.25753333333333334,0.26053333333333334,0.26306666666666667,0.21886666666666665,15.452,15.632,15.784,13.132,0.012,0.17200000000000013,0.034337777777777787,0.022472336464480953,0.012,0.16000000000000011,0.03120159680638724,0.01902035041699127,0.012,0.16000000000000011,0.03336997885835097,0.018315086590794654,0.012,0.1440000000000001,0.031044917257683227,0.018112215655805928,0.8837389953392025,0.03961677887105127,0.04634904194717763,0.03029518384256862,0.03659160696008188,0.8718014329580348,0.044779938587512794,0.04682702149437052,0.04840344652812975,0.04054738976178408,0.8801317790167258,0.030917384693360365,0.035333536399634484,0.057264696923545536,0.03624733475479744,0.8711544319220226,0.5709276402126259,0.1849847231848746,0.1136849857016218,0.17443893617736161,0.09781899514876786,2.0,1.996117179391095,0.7302882266693669
148,P26,Slow,guided,0.2753191489361702,0.25182978723404253,0.26365957446808513,0.20919148936170212,12.94,11.836,12.392000000000001,9.832,0.012,0.17600000000000013,0.03516304347826088,0.0214404013052122,0.012,0.1360000000000001,0.030348717948717956,0.01729921995862408,0.012,0.12400000000000008,0.03269656992084433,0.018526747799139535,0.012,0.10400000000000006,0.030252307692307693,0.015882579791343807,0.8862442040185471,0.04296754250386399,0.039258114374034,0.03153013910355487,0.046315077755240026,0.8684922244759973,0.043272481406355645,0.04192021636240703,0.047449967721110396,0.04293092317624274,0.8776630083925113,0.03195610071013557,0.03417412530512612,0.04800650935720097,0.0500406834825061,0.8677786818551668,0.5678012714437628,0.21644683952961058,0.10708446174585849,0.16115968335536227,0.08311028681293138,2.0,1.992581016240552,0.7368997496915495
149,P26,Slow,self-guided,0.26726666666666665,0.23713333333333333,0.25046666666666667,0.24513333333333334,16.036,14.228,15.028,14.708,0.012,0.2640000000000002,0.03493681917211331,0.024083784750772677,0.008,0.1440000000000001,0.031758928571428584,0.019227373314270647,0.012,0.1480000000000001,0.0331013215859031,0.018988133275861255,0.008,0.12000000000000008,0.03149464668094219,0.017158833299705193,0.8855076078822649,0.03317535545023697,0.04489897730107259,0.036418059366425545,0.035141973573235875,0.8740511667135227,0.03598538093899353,0.054821478774247964,0.054564812350279476,0.032738887410167686,0.8791589033803566,0.03353739685919617,0.03482045701849837,0.05223068552774755,0.0397170837867247,0.8732317736670294,0.6113487261406109,0.20677697948381396,0.11662229813989158,0.1759633417593536,0.11198610675755175,2.0,1.998603397439866,0.7241268889173317
150,P26,Start,guided,0.2571063829787234,0.19514893617021276,0.19906382978723405,0.3486808510638298,12.084,9.172,9.356,16.388,0.012,0.20000000000000015,0.03776250000000002,0.025664052558978308,0.012,0.1440000000000001,0.03311191335740073,0.019598269529252577,0.012,0.1560000000000001,0.034271062271062275,0.02181641192484482,0.012,0.36800000000000027,0.04848520710059174,0.04314391857683088,0.8940748096656737,0.019529956967891428,0.014233697451175108,0.07216153591525985,0.026614310645724257,0.8795811518324608,0.06719022687609075,0.026614310645724257,0.025651988029072252,0.06584010260795212,0.8832834544677213,0.02522445489525438,0.04857212594581401,0.015377105198926043,0.018550158652672687,0.9175006102025872,0.6123655259507303,0.15326916844093338,0.1054440140653476,0.11684392334304577,0.23680842010140363,2.0,1.9574124444213423,0.6153697238673479
151,P26,Start,self-guided,0.28782608695652173,0.20269565217391305,0.2702608695652174,0.23921739130434783,13.24,9.324,12.432,11.004,0.012,0.2800000000000002,0.03750708215297452,0.025744783145164617,0.012,0.18400000000000014,0.030174757281553402,0.01805659595005514,0.012,0.18000000000000013,0.03582708933717581,0.023244944624710395,0.012,0.21600000000000016,0.03396296296296297,0.021833231237784745,0.8936234511937141,0.02357207615593835,0.04835297673012995,0.03445149592021759,0.04332904332904333,0.8674388674388674,0.037752037752037754,0.05148005148005148,0.05341055341055341,0.02927927927927928,0.8883526383526383,0.02895752895752896,0.031261359505634315,0.05052708106143221,0.03598691384950927,0.8822246455834242,0.6278470417905722,0.21765529236933054,0.08323262875175384,0.2000213324866983,0.12693778818278956,2.0,1.9876637950466212,0.6953081338718679
152,P26,Fitness,guided,0.24075675675675676,0.1868108108108108,0.27859459459459457,0.29383783783783785,8.908,6.912,10.307999999999998,10.872,0.012,0.1320000000000001,0.03275000000000001,0.01930168767384925,0.012,0.11200000000000007,0.028212244897959194,0.014501929958162595,0.012,0.12800000000000009,0.036041958041958054,0.02220687039340683,0.012,0.21200000000000016,0.03576315789473685,0.027223184981813163,0.8778625954198473,0.03502469690166143,0.0466995958688819,0.04041311180960934,0.03935185185185185,0.8582175925925926,0.041087962962962965,0.061342592592592594,0.043849437330228946,0.025611175785797437,0.8890182382615445,0.04152114862242918,0.03349282296650718,0.037173352962826645,0.04085388295914612,0.8884799411115201,0.616915428922573,0.17133906639303803,0.06966270487214243,0.2080917401209544,0.16782191753643813,2.0,1.9795928523488864,0.7143892163606813
153,P26,Fitness,self-guided,0.26713333333333333,0.2318,0.2885333333333333,0.21253333333333332,16.028,13.908,17.312,12.752,0.012,0.1360000000000001,0.033322245322245335,0.020072584087873827,0.008,0.20800000000000016,0.02959148936170214,0.017923333535250767,0.012,0.22000000000000017,0.03462400000000001,0.02084367107781162,0.012,0.18400000000000014,0.029724941724941736,0.018191646378406146,0.879960069877714,0.03618667332168705,0.05116046917893686,0.03269278762166209,0.03911417888984757,0.8648259994247914,0.04774230658613748,0.04831751509922347,0.050612433556736766,0.03466605038132656,0.8846776057314537,0.030043910330483013,0.039523212045169384,0.054579673776662486,0.0404642409033877,0.8654328732747805,0.6359718192224506,0.19605383656851816,0.10218438630139726,0.22750366804474878,0.11022992830778638,2.0,1.9898427825742555,0.7395903562475885
