,name,activity,imagining,probability_A,probability_B,probability_C,probability_D,time_A,time_B,time_C,time_D,A_min,A_max,A_mean,A_std,B_min,B_max,B_mean,B_std,C_min,C_max,C_mean,C_std,D_min,D_max,D_mean,D_std,P_A_A,P_A_B,P_A_C,P_A_D,P_B_A,P_B_B,P_B_C,P_B_D,P_C_A,P_C_B,P_C_C,P_C_D,P_D_A,P_D_B,P_D_C,P_D_D,GEV_total,GEV_A,GEV_B,GEV_C,GEV_D,max_entropy,entropy,mc_entropy
312,P30,Successful,guided,0.1911578947368421,0.18778947368421053,0.22989473684210526,0.3911578947368421,7.264,7.136,8.736,14.864,0.012,0.17200000000000013,0.03410328638497653,0.022731927010959708,0.012,0.1480000000000001,0.03515270935960593,0.023612456636760988,0.012,0.18800000000000014,0.03452964426877472,0.024982288403297866,0.012,0.2480000000000002,0.052709219858156055,0.04114195094742319,0.8827092511013216,0.07323788546255507,0.01762114537444934,0.02643171806167401,0.07286995515695067,0.8862107623318386,0.014573991031390135,0.026345291479820628,0.016025641025641024,0.014194139194139194,0.8841575091575091,0.08562271062271062,0.012920592193808884,0.010228802153432033,0.052489905787348586,0.9243606998654105,0.5410335309801904,0.13446673806903953,0.1371422835820079,0.06866601376959307,0.20075849555954992,2.0,1.926719131121986,0.587031307971607
313,P30,Successful,self-guided,0.37173333333333336,0.2606,0.1712,0.19646666666666668,22.304,15.636,10.272,11.788,0.012,0.32400000000000023,0.054666666666666704,0.04481975521481954,0.012,0.12000000000000008,0.03497986577181209,0.020352971342965532,0.008,0.11600000000000008,0.027612903225806458,0.01341883787258979,0.012,0.09600000000000006,0.030858638743455506,0.014575167730676287,0.926829268292683,0.020086083213773313,0.029411764705882353,0.023672883787661407,0.03274494755691993,0.8856485034535687,0.03658224609874648,0.0450243028907649,0.05218068535825545,0.06386292834890965,0.8551401869158879,0.02881619937694704,0.04955872369314324,0.05770536320434488,0.022063815342837745,0.8706720977596741,0.5910677815798628,0.23171442102287437,0.15626954007187324,0.07948420039621996,0.12359962008889522,2.0,1.933447452095628,0.6501591197516947
314,P30,Training,guided,0.3334054054054054,0.17772972972972972,0.2905945945945946,0.19827027027027028,12.336,6.576,10.752,7.336,0.012,0.20000000000000015,0.04253793103448278,0.03265979721829382,0.012,1.1440000000000008,0.12407547169811325,0.20254902495832958,0.008,0.1520000000000001,0.037992932862190826,0.026095501816850202,0.012,0.16400000000000012,0.03543961352657006,0.025774851538492235,0.9059662775616083,0.00616083009079118,0.055771725032425425,0.032101167315175094,0.009124087591240875,0.9677615571776156,0.015815085158150853,0.0072992700729927005,0.06101190476190476,0.00855654761904762,0.8947172619047619,0.03571428571428571,0.060556464811783964,0.006001091107474086,0.04582651391162029,0.8876159301691217,0.49438955463736317,0.12372199954820218,0.21285365361219022,0.10569858810629344,0.0521153133706773,2.0,1.9522377041490595,0.542063774187801
315,P30,Training,self-guided,0.23786666666666667,0.26326666666666665,0.23273333333333332,0.26613333333333333,14.272,15.795999999999998,13.964,15.968,0.008,0.18000000000000013,0.02843027888446216,0.016354821880014612,0.012,0.1360000000000001,0.02974764595103579,0.018591160068382205,0.008,0.19600000000000015,0.0299014989293362,0.01984649165867666,0.008,0.12800000000000009,0.030531548757170183,0.01707077996391773,0.859304932735426,0.062219730941704035,0.03559417040358744,0.04288116591928251,0.06281661600810537,0.8657548125633232,0.03546099290780142,0.03596757852077001,0.03723861357777141,0.031223145230592952,0.866227441993698,0.06531079919793756,0.031062124248496994,0.049849699398797596,0.050100200400801605,0.8689879759519038,0.40138499760535107,0.07135944592888584,0.10587093970177847,0.09833418483730019,0.12582042713738664,2.0,1.997452955240701,0.777255840619411
316,P30,Slow,guided,0.3484255319148936,0.19736170212765958,0.23514893617021276,0.21906382978723404,16.376,9.276,11.052,10.296,0.012,0.2720000000000002,0.04574301675977656,0.035015732997891236,0.012,0.17200000000000013,0.03254736842105264,0.0203818469736491,0.012,0.19600000000000015,0.03369512195121952,0.019022572614858575,0.012,0.12000000000000008,0.03455033557046981,0.01841921823961413,0.9127779135108722,0.024187637429758123,0.03591497678964085,0.027119472269728804,0.041828374299266925,0.8771021992238034,0.03708495040965933,0.04398447606727038,0.05030763662685487,0.03764024610930149,0.8812884545783568,0.03076366268548679,0.04700854700854701,0.031857031857031856,0.036907536907536904,0.8842268842268842,0.6396974954502018,0.3165161347763832,0.0938993215832542,0.10245450716959133,0.12682753192097304,2.0,1.9629732451507094,0.6608357720804057
317,P30,Slow,self-guided,0.22933333333333333,0.32426666666666665,0.2532,0.1932,13.76,19.456,15.191999999999998,11.592,0.012,0.20400000000000015,0.03207459207459209,0.01978895721433548,0.012,0.19600000000000015,0.04401809954751133,0.028188114661200518,0.012,0.16800000000000012,0.033242888402625834,0.017653982720064205,0.012,0.1520000000000001,0.033310344827586214,0.018093823385583286,0.8755452166327421,0.040709508578075024,0.050305321314335565,0.033439953474847336,0.028782894736842105,0.9091282894736842,0.03803453947368421,0.024054276315789474,0.042127435492364404,0.04765666140073723,0.8796735123749342,0.030542390731964193,0.04416839199447895,0.04175293305728088,0.034161490683229816,0.8799171842650103,0.6760124876642775,0.1133425485688834,0.3208099715629365,0.12126072844249312,0.12059923908996435,2.0,1.9740580489958646,0.6781207214987708
318,P30,Start,guided,0.2228936170212766,0.263063829787234,0.28808510638297874,0.22595744680851063,10.476,12.364,13.54,10.62,0.012,0.21600000000000016,0.0386568265682657,0.027190667820000264,0.012,0.1560000000000001,0.041076411960132904,0.02773122318408331,0.012,0.2480000000000002,0.04574324324324326,0.034483666643166745,0.012,0.19600000000000015,0.041811023622047264,0.03151695763612406,0.8968678380443086,0.04201680672268908,0.030939648586707412,0.030175706646294882,0.026528631510837918,0.9026205111614364,0.04335166612746684,0.027499191200258816,0.03072378138847858,0.030132939438700147,0.9125553914327917,0.026587887740029542,0.032015065913371,0.03352165725047081,0.030131826741996232,0.9043314500941619,0.42026018414301697,0.09026722100494278,0.09948722254170558,0.14499083734178128,0.08551490325458731,2.0,1.9916032164528275,0.6037383524563186
319,P30,Start,self-guided,0.26313043478260867,0.23304347826086957,0.25078260869565216,0.2530434782608696,12.103999999999997,10.72,11.536,11.640000000000002,0.012,0.19200000000000014,0.03362222222222223,0.02202300704958734,0.012,0.16800000000000012,0.033291925465838514,0.021791114421276243,0.012,0.1400000000000001,0.03296000000000001,0.019836866111935563,0.012,0.21600000000000016,0.04279411764705884,0.028360369419900354,0.8813223140495868,0.04132231404958678,0.044297520661157025,0.03305785123966942,0.045895522388059704,0.8798507462686567,0.045149253731343285,0.029104477611940297,0.0544382801664355,0.03467406380027739,0.8786407766990292,0.032246879334257975,0.027491408934707903,0.03333333333333333,0.03264604810996564,0.9065292096219931,0.41152497500102553,0.0917629938755181,0.0727105799754896,0.09520516449748448,0.15184623665253333,2.0,1.9986336003670415,0.685910879113147
320,P30,Fitness,guided,0.22108108108108107,0.3057297297297297,0.16054054054054054,0.31264864864864866,8.18,11.312,5.94,11.568,0.012,0.10400000000000006,0.03258964143426296,0.017898422226501537,0.012,0.20800000000000016,0.03795973154362418,0.02813244781497267,0.008,0.07600000000000004,0.024853556485355654,0.01126661942611157,0.012,0.19200000000000014,0.04087632508833924,0.029683291238020996,0.8772616136919316,0.0469437652811736,0.03227383863080684,0.04352078239608802,0.03854314002828854,0.8946251768033946,0.025813295615275813,0.04101838755304102,0.05525606469002695,0.05323450134770889,0.839622641509434,0.05188679245283019,0.02074688796680498,0.04253112033195021,0.034578146611341634,0.9021438450899032,0.6630076505403166,0.11965362609988958,0.23843070597884275,0.05130341238493604,0.2536199060766483,2.0,1.9521661360239002,0.6939951779614164
321,P30,Fitness,self-guided,0.22286666666666666,0.3426,0.1844,0.2501333333333333,13.372,20.556,11.064,15.008,0.012,0.17200000000000013,0.02998206278026907,0.018717144996531154,0.012,0.17200000000000013,0.037239130434782615,0.025711908465242652,0.012,0.19200000000000014,0.02520273348519363,0.014044913047266613,0.012,0.17200000000000013,0.03539622641509436,0.024435003984495725,0.8665868979958121,0.07209093628477416,0.030212384086150165,0.031109781633263535,0.04183693325549718,0.8925861062463515,0.030356100408639813,0.03522086008951158,0.0502530730296457,0.05856832971800434,0.8412870571221981,0.049891540130151846,0.024526792855238604,0.039722740602505996,0.04852039456145028,0.8872300719808052,0.7049489170388162,0.14641675164818388,0.30080558232944693,0.0659412677937015,0.191785315267484,2.0,1.961970265413097,0.7290265551249301
322,P30,Your,guided,0.2581,0.3756,0.2093,0.157,10.324,15.024,8.372,6.28,0.012,0.18800000000000014,0.03910606060606062,0.02425097860435853,0.012,0.19600000000000015,0.049913621262458484,0.03253792850206351,0.012,0.11200000000000007,0.03431147540983608,0.017876663956583425,0.012,0.10800000000000007,0.030634146341463424,0.014687901272253381,0.8977140643161565,0.042231693142192946,0.029445951181712515,0.03060829135993801,0.030093209054593874,0.9201065246338216,0.0303595206391478,0.01944074567243675,0.042044911610129,0.04921165790731008,0.8834209268991877,0.025322503583373148,0.040127388535031845,0.056687898089171976,0.03375796178343949,0.8694267515923567,0.6957788450617817,0.18520637432972076,0.35031497585318333,0.09348498144703377,0.06677251343184372,2.0,1.9265765879262169,0.6275708171850547
323,P30,Your,self-guided,0.2448,0.27773333333333333,0.1666,0.3108666666666667,14.688,16.664,9.996,18.652,0.012,0.20000000000000015,0.037758354755784075,0.0240700181159128,0.012,0.12800000000000009,0.03761625282167045,0.023293338112121413,0.012,0.10800000000000007,0.027766666666666672,0.01423263073988003,0.012,0.2920000000000002,0.04337674418604653,0.03139459912972223,0.8940631808278867,0.049019607843137254,0.023965141612200435,0.0329520697167756,0.03768602976476236,0.8936629860777724,0.02928468554968795,0.039366298607777246,0.04201680672268908,0.04441776710684274,0.8559423769507803,0.057623049219687875,0.02724152724152724,0.03260403260403261,0.032175032175032175,0.907979407979408,0.670163147550103,0.15130352704856057,0.21504724374585416,0.05078084579591193,0.2530315309597764,2.0,1.9650956678195097,0.6608362448749645
